Datum	Energie DG Leistung	Energie EG Leistung 
1374958021	 360.0 	 122.3
1374958621	 240.0 	 187.7
1374959221	 240.0 	 252.8
1374959821	 120.0 	 146.6
1374960421	 120.0 	 59.4
1374961021	 120.0 	 59.1
1374961621	 360.0 	 121.8
1374962221	 240.0 	 164.4
1374962821	 240.0 	 99.9
1374963421	 360.0 	 58.2
1374964021	 480.0 	 122.3
1374964621	 240.0 	 166.5
1374965221	 240.0 	 105.5
1374965821	 240.0 	 103.4
1374966421	 240.0 	 103.0
1374967021	 240.0 	 163.4
1374967621	 360.0 	 116.9
1374968221	 360.0 	 58.2
1374968821	 240.0 	 58.5
1374969421	 360.0 	 58.7
1374970021	 240.0 	 192.3
1374970621	 360.0 	 208.5
1374971221	 360.0 	 104.0
1374971821	 360.0 	 29.3
1374972421	 480.0 	 125.8
1374973021	 360.0 	 119.1
1374973621	 480.0 	 103.7
1374974221	 240.0 	 100.0
1374974821	 120.0 	 58.4
1374975421	 120.0 	 123.0
1374976021	 240.0 	 167.5
1374976621	 120.0 	 143.3
1374977221	 120.0 	 43.7
1374977821	 120.0 	 103.1
1374978421	 120.0 	 163.1
1374979021	 120.0 	 116.8
1374979621	 360.0 	 58.3
1374980221	 120.0 	 58.6
1374980821	 120.0 	 58.7
1374981421	 240.0 	 170.5
1374982021	 240.0 	 207.8
1374982621	 240.0 	 66.1
1374983221	 240.0 	 51.6
1374983821	 120.0 	 134.9
1374984421	 120.0 	 113.1
1374985021	 240.0 	 0.0
1374985621	 240.0 	 93.5
1374986221	 120.0 	 51.4
1374986821	 120.0 	 165.2
1374987421	 120.0 	 159.2
1374988021	 240.0 	 96.1
1374988621	 120.0 	 51.6
1374989223	 240.0 	 96.8
1374989822	 120.0 	 157.6
1374990422	 120.0 	 110.9
1374991022	 1200.0 	 51.2
1374991622	 240.0 	 52.1
1374992222	 240.0 	 100.4
1374992822	 240.0 	 188.0
1374993422	 240.0 	 269.1
1374994022	 240.0 	 165.2
1374994622	 240.0 	 119.9
1374995222	 240.0 	 60.5
1374995822	 120.0 	 183.2
1374996422	 240.0 	 129.9
1374997022	 240.0 	 99.4
1374997622	 120.0 	 94.6
1374998222	 240.0 	 88.2
1374998822	 480.0 	 164.2
1374999422	 1560.0 	 194.0
1375000022	 1440.0 	 80.3
1375000622	 240.0 	 51.3
1375001222	 240.0 	 163.1
1375001822	 480.0 	 228.7
1375002422	 360.0 	 148.9
1375003022	 1080.0 	 207.0
1375003622	 1200.0 	 131.8
1375004222	 1080.0 	 306.2
1375004822	 1080.0 	 306.9
1375005422	 1080.0 	 247.9
1375006022	 1080.0 	 120.4
1375006622	 1080.0 	 187.7
1375007222	 1200.0 	 266.7
1375007822	 1080.0 	 250.3
1375008422	 1200.0 	 221.0
1375009022	 1200.0 	 226.3
1375009622	 1200.0 	 276.5
1375010222	 1200.0 	 301.7
1375010822	 1200.0 	 183.8
1375011422	 1080.0 	 191.1
1375012022	 1200.0 	 197.9
1375012622	 1200.0 	 239.5
1375013222	 1200.0 	 288.9
1375013822	 1200.0 	 237.9
1375014422	 1320.0 	 235.8
1375015022	 1320.0 	 221.9
1375015622	 1320.0 	 222.4
1375016222	 1320.0 	 245.6
1375016822	 1200.0 	 283.8
1375017422	 1200.0 	 228.7
1375018022	 1200.0 	 228.2
1375018622	 1200.0 	 156.2
1375019222	 1320.0 	 202.4
1375019822	 1320.0 	 191.8
1375020422	 1320.0 	 68.8
1375021022	 1200.0 	 303.3
1375021622	 1200.0 	 216.6
1375022222	 1320.0 	 215.6
1375022822	 1200.0 	 237.4
1375023422	 1320.0 	 242.3
1375024022	 1200.0 	 177.6
1375024622	 1200.0 	 135.0
1375025222	 1200.0 	 259.5
1375025822	 1080.0 	 178.2
1375026422	 1080.0 	 225.4
1375027022	 1080.0 	 177.0
1375027622	 1200.0 	 46.4
1375028222	 1320.0 	 259.0
1375028822	 1200.0 	 114.1
1375029422	 2160.0 	 202.8
1375030022	 1320.0 	 180.7
1375030622	 1200.0 	 176.2
1375031222	 960.0 	 163.1
1375031822	 1080.0 	 205.6
1375032422	 360.0 	 124.1
1375033022	 360.0 	 197.9
1375033622	 360.0 	 190.4
1375034222	 480.0 	 183.6
1375034822	 360.0 	 257.9
1375035422	 360.0 	 157.5
1375036022	 360.0 	 168.9
1375036622	 360.0 	 231.2
1375037222	 360.0 	 229.7
1375037822	 480.0 	 228.2
1375038422	 480.0 	 228.2
1375039022	 480.0 	 228.2
1375039622	 480.0 	 228.2
1375040222	 480.0 	 228.2
1375040822	 480.0 	 228.2
1375041422	 960.0 	 175.1
1375042022	 600.0 	 183.2
1375042622	 480.0 	 276.4
1375043222	 360.0 	 180.4
1375043822	 360.0 	 0.0
1375044422	 600.0 	 127.5
1375045022	 360.0 	 123.1
1375045622	 240.0 	 243.4
1375046222	 360.0 	 165.9
1375046822	 360.0 	 172.1
1375047422	 360.0 	 58.4
1375048022	 240.0 	 143.1
1375048622	 240.0 	 120.3
1375049222	 240.0 	 0.0
1375049822	 240.0 	 115.1
1375050422	 360.0 	 103.1
1375051022	 360.0 	 59.7
1375051622	 240.0 	 120.2
1375052222	 240.0 	 166.5
1375052822	 240.0 	 159.2
1375053422	 480.0 	 147.0
1375054022	 360.0 	 59.2
1375054622	 360.0 	 120.7
1375055222	 360.0 	 117.5
1375055822	 360.0 	 59.5
1375056422	 240.0 	 59.7
1375057022	 240.0 	 109.3
1375057622	 240.0 	 213.9
1375058222	 240.0 	 165.2
1375058822	 240.0 	 104.6
1375059422	 240.0 	 59.7
1375060022	 480.0 	 59.5
1375060622	 240.0 	 123.5
1375061222	 240.0 	 167.0
1375061822	 240.0 	 102.1
1375062422	 240.0 	 0.0
1375063022	 360.0 	 108.5
1375063622	 240.0 	 95.2
1375064222	 240.0 	 171.3
1375064822	 240.0 	 160.4
1375065422	 240.0 	 58.9
1375066022	 360.0 	 58.9
1375066622	 360.0 	 97.2
1375067222	 240.0 	 160.4
1375067822	 240.0 	 162.4
1375068422	 240.0 	 140.2
1375069022	 240.0 	 106.3
1375069622	 240.0 	 59.2
1375070222	 360.0 	 58.9
1375070822	 480.0 	 112.1
1375071422	 240.0 	 108.6
1375072021	 360.0 	 95.2
1375072621	 480.0 	 52.0
1375073221	 360.0 	 0.0
1375073821	 360.0 	 163.9
1375074421	 360.0 	 156.1
1375075021	 360.0 	 97.7
1375075621	 1440.0 	 94.7
1375076221	 240.0 	 51.7
1375076821	 240.0 	 51.8
1375077421	 240.0 	 112.3
1375078021	 240.0 	 108.5
1375078621	 120.0 	 51.2
1375079221	 120.0 	 147.9
1375079821	 120.0 	 199.8
1375080421	 120.0 	 52.8
1375081021	 240.0 	 113.4
1375081621	 240.0 	 109.8
1375082221	 240.0 	 104.5
1375082821	 240.0 	 134.6
1375083421	 240.0 	 54.0
1375084021	 120.0 	 117.0
1375084621	 240.0 	 160.2
1375085221	 240.0 	 98.8
1375085821	 240.0 	 53.3
1375086421	 240.0 	 102.4
1375087021	 120.0 	 165.7
1375087621	 120.0 	 190.4
1375088221	 240.0 	 111.0
1375088821	 240.0 	 81.1
1375089421	 120.0 	 152.1
1375090021	 240.0 	 223.4
1375090621	 120.0 	 161.4
1375091221	 240.0 	 310.7
1375091821	 120.0 	 52.8
1375092421	 240.0 	 71.7
1375093021	 240.0 	 155.5
1375093621	 2520.0 	 275.7
1375094221	 360.0 	 281.6
1375094821	 360.0 	 103.7
1375095421	 360.0 	 175.9
1375096021	 360.0 	 102.9
1375096621	 360.0 	 76.8
1375097221	 360.0 	 164.4
1375097821	 360.0 	 155.2
1375098421	 360.0 	 55.8
1375099021	 360.0 	 52.8
1375099621	 240.0 	 52.7
1375100221	 2280.0 	 167.0
1375100821	 240.0 	 158.5
1375101421	 240.0 	 159.2
1375102021	 240.0 	 154.6
1375102621	 240.0 	 87.3
1375103221	 360.0 	 86.8
1375103821	 360.0 	 149.3
1375104421	 240.0 	 144.6
1375105021	 360.0 	 178.2
1375105621	 240.0 	 133.0
1375106221	 240.0 	 131.1
1375106821	 240.0 	 115.2
1375107421	 120.0 	 139.0
1375108021	 240.0 	 96.1
1375108621	 240.0 	 93.7
1375109221	 240.0 	 52.2
1375109821	 240.0 	 52.3
1375110421	 120.0 	 191.4
1375111021	 120.0 	 156.8
1375111621	 120.0 	 62.9
1375112221	 240.0 	 167.0
1375112821	 120.0 	 121.8
1375113421	 120.0 	 185.4
1375114021	 240.0 	 178.4
1375114621	 240.0 	 2160.9
1375115221	 360.0 	 222.9
1375115821	 240.0 	 441.5
1375116422	 240.0 	 420.1
1375117021	 240.0 	 338.2
1375117622	 360.0 	 377.0
1375118221	 240.0 	 347.1
1375118821	 240.0 	 487.8
1375119421	 360.0 	 349.7
1375120021	 480.0 	 305.1
1375120621	 360.0 	 386.8
1375121221	 360.0 	 263.4
1375121821	 240.0 	 281.6
1375122421	 240.0 	 139.9
1375123021	 480.0 	 286.9
1375123621	 480.0 	 227.7
1375124221	 480.0 	 0.0
1375124821	 600.0 	 2117.6
1375125421	 720.0 	 2036.2
1375126021	 600.0 	 485.7
1375126621	 720.0 	 368.9
1375127221	 480.0 	 458.7
1375127821	 360.0 	 328.0
1375128421	 360.0 	 362.6
1375129021	 360.0 	 286.1
1375129621	 360.0 	 259.6
1375130221	 480.0 	 283.1
1375130821	 360.0 	 157.1
1375131421	 360.0 	 146.6
1375132021	 240.0 	 107.4
1375132621	 240.0 	 104.0
1375133221	 360.0 	 105.4
1375133821	 240.0 	 147.6
1375134421	 240.0 	 119.9
1375135021	 360.0 	 116.5
1375135621	 360.0 	 59.6
1375136221	 360.0 	 108.4
1375136821	 240.0 	 150.8
1375137421	 360.0 	 106.9
1375138021	 360.0 	 123.0
1375138621	 360.0 	 118.0
1375139221	 360.0 	 109.5
1375139821	 360.0 	 102.5
1375140421	 240.0 	 59.4
1375141021	 240.0 	 59.8
1375141621	 360.0 	 122.1
1375142221	 240.0 	 0.0
1375142821	 240.0 	 163.4
1375143421	 240.0 	 108.8
1375144021	 360.0 	 103.3
1375144621	 360.0 	 60.0
1375145221	 360.0 	 59.8
1375145821	 360.0 	 123.0
1375146421	 360.0 	 117.9
1375147021	 360.0 	 104.4
1375147621	 360.0 	 108.6
1375148221	 360.0 	 105.8
1375148821	 360.0 	 98.5
1375149421	 360.0 	 98.7
1375150021	 360.0 	 196.9
1375150621	 360.0 	 199.4
1375151221	 480.0 	 59.5
1375151821	 360.0 	 59.3
1375152421	 360.0 	 29.7
1375153021	 360.0 	 107.3
1375153621	 360.0 	 148.7
1375154221	 240.0 	 121.7
1375154821	 240.0 	 117.5
1375155421	 240.0 	 107.9
1375156021	 240.0 	 52.4
1375156621	 240.0 	 100.5
1375157221	 240.0 	 95.3
1375157821	 240.0 	 99.3
1375158423	 240.0 	 99.3
1375159022	 240.0 	 112.3
1375159622	 360.0 	 131.0
1375160222	 1440.0 	 52.1
1375160822	 480.0 	 98.0
1375161422	 480.0 	 52.2
1375162022	 240.0 	 52.4
1375162622	 120.0 	 52.3
1375163222	 120.0 	 177.6
1375163822	 240.0 	 204.4
1375164422	 120.0 	 355.8
1375165022	 240.0 	 147.0
1375165622	 120.0 	 89.8
1375166222	 120.0 	 52.0
1375166822	 120.0 	 89.2
1375167422	 120.0 	 76.8
1375168022	 240.0 	 195.3
1375168622	 240.0 	 133.0
1375169222	 120.0 	 137.9
1375169822	 240.0 	 0.0
1375170422	 120.0 	 71.2
1375171022	 240.0 	 334.0
1375171622	 120.0 	 0.0
1375172222	 120.0 	 242.8
1375172822	 240.0 	 1469.4
1375173422	 240.0 	 1511.3
1375174022	 240.0 	 195.0
1375174622	 240.0 	 285.4
1375175222	 240.0 	 204.8
1375175822	 120.0 	 221.5
1375176422	 240.0 	 497.1
1375177022	 360.0 	 191.4
1375177622	 240.0 	 896.9
1375178222	 120.0 	 169.9
1375178822	 240.0 	 194.6
1375179422	 120.0 	 162.4
1375180022	 0.0 	 473.6
1375180622	 120.0 	 604.3
1375181222	 240.0 	 216.9
1375181822	 240.0 	 88.9
1375182422	 240.0 	 680.8
1375183022	 240.0 	 729.0
1375183622	 120.0 	 175.5
1375184222	 240.0 	 85.4
1375184822	 240.0 	 204.9
1375185422	 240.0 	 138.7
1375186022	 240.0 	 51.4
1375186622	 240.0 	 112.5
1375187222	 120.0 	 125.9
1375187822	 240.0 	 93.7
1375188422	 120.0 	 115.6
1375189022	 240.0 	 634.5
1375189622	 360.0 	 214.8
1375190222	 240.0 	 205.6
1375190822	 120.0 	 292.7
1375191422	 120.0 	 732.8
1375192022	 120.0 	 173.3
1375192622	 240.0 	 187.4
1375193222	 240.0 	 397.5
1375193822	 360.0 	 70.9
1375194422	 240.0 	 115.8
1375195022	 360.0 	 161.9
1375195622	 240.0 	 254.5
1375196222	 120.0 	 80.2
1375196822	 120.0 	 116.0
1375197422	 240.0 	 190.2
1375198022	 240.0 	 94.8
1375198622	 360.0 	 92.6
1375199222	 240.0 	 115.0
1375199822	 360.0 	 51.8
1375200422	 360.0 	 100.4
1375201022	 480.0 	 251.5
1375201622	 480.0 	 256.3
1375202222	 480.0 	 52.4
1375202822	 360.0 	 51.7
1375203422	 480.0 	 133.7
1375204022	 1920.0 	 153.9
1375204622	 1440.0 	 360.1
1375205222	 240.0 	 284.0
1375205822	 0.0 	 383.5
1375206422	 240.0 	 401.1
1375207022	 120.0 	 255.9
1375207622	 240.0 	 603.0
1375208222	 360.0 	 221.0
1375208822	 360.0 	 156.4
1375209422	 600.0 	 114.9
1375210022	 960.0 	 114.8
1375210622	 360.0 	 223.8
1375211222	 480.0 	 167.3
1375211822	 600.0 	 121.0
1375212422	 480.0 	 163.6
1375213022	 480.0 	 181.3
1375213622	 480.0 	 122.1
1375214222	 600.0 	 121.1
1375214822	 960.0 	 195.7
1375215422	 720.0 	 301.0
1375216022	 720.0 	 295.8
1375216622	 600.0 	 286.1
1375217222	 480.0 	 197.5
1375217822	 360.0 	 328.8
1375218422	 240.0 	 158.0
1375219022	 240.0 	 59.4
1375219622	 240.0 	 59.1
1375220222	 240.0 	 108.8
1375220822	 360.0 	 164.1
1375221422	 360.0 	 164.5
1375222022	 240.0 	 103.9
1375222622	 240.0 	 59.1
1375223222	 240.0 	 93.8
1375223822	 240.0 	 119.1
1375224422	 240.0 	 104.4
1375225022	 240.0 	 101.4
1375225622	 240.0 	 59.5
1375226222	 240.0 	 171.0
1375226822	 240.0 	 164.7
1375227422	 240.0 	 63.5
1375228022	 240.0 	 0.0
1375228622	 240.0 	 104.3
1375229222	 360.0 	 122.0
1375229822	 120.0 	 117.9
1375230422	 360.0 	 59.8
1375231022	 480.0 	 59.7
1375231622	 360.0 	 238.4
1375232222	 360.0 	 208.4
1375232822	 360.0 	 59.7
1375233422	 360.0 	 59.6
1375234022	 360.0 	 59.5
1375234622	 360.0 	 122.1
1375235222	 360.0 	 118.8
1375235822	 360.0 	 105.3
1375236422	 360.0 	 90.8
1375237022	 240.0 	 146.6
1375237622	 360.0 	 206.0
1375238222	 240.0 	 116.8
1375238822	 360.0 	 59.1
1375239422	 360.0 	 59.0
1375240022	 360.0 	 102.7
1375240622	 480.0 	 162.6
1375241222	 360.0 	 116.0
1375241822	 360.0 	 119.0
1375242422	 360.0 	 106.2
1375243022	 480.0 	 95.7
1375243622	 480.0 	 170.1
1375244222	 240.0 	 152.3
1375244821	 240.0 	 51.7
1375245421	 120.0 	 51.9
1375246021	 120.0 	 80.2
1375246621	 1440.0 	 119.1
1375247221	 360.0 	 205.2
1375247821	 360.0 	 144.6
1375248421	 360.0 	 171.0
1375249021	 240.0 	 176.2
1375249621	 240.0 	 144.1
1375250221	 240.0 	 112.0
1375250821	 120.0 	 745.7
1375251421	 120.0 	 135.9
1375252021	 240.0 	 227.7
1375252621	 120.0 	 244.5
1375253221	 120.0 	 158.8
1375253821	 120.0 	 130.2
1375254421	 120.0 	 94.9
1375255021	 240.0 	 58.1
1375255621	 240.0 	 1960.8
1375256221	 240.0 	 194.0
1375256821	 120.0 	 421.8
1375257421	 120.0 	 0.0
1375258021	 240.0 	 241.4
1375258621	 240.0 	 151.5
1375259221	 360.0 	 181.9
1375259821	 240.0 	 127.9
1375260421	 120.0 	 124.1
1375261021	 120.0 	 74.3
1375261621	 120.0 	 134.7
1375262221	 240.0 	 156.4
1375262821	 120.0 	 115.6
1375263421	 360.0 	 146.4
1375264021	 240.0 	 100.1
1375264621	 120.0 	 159.6
1375265221	 240.0 	 155.2
1375265821	 240.0 	 95.8
1375266421	 240.0 	 57.4
1375267021	 240.0 	 57.4
1375267621	 240.0 	 309.5
1375268221	 240.0 	 253.3
1375268821	 120.0 	 338.2
1375269421	 120.0 	 217.0
1375270021	 120.0 	 383.5
1375270621	 120.0 	 267.4
1375271221	 360.0 	 241.7
1375271821	 360.0 	 236.8
1375272421	 120.0 	 194.4
1375273021	 120.0 	 184.1
1375273621	 120.0 	 84.7
1375274221	 120.0 	 2252.8
1375274821	 240.0 	 2205.9
1375275421	 240.0 	 2406.4
1375276021	 240.0 	 346.0
1375276621	 240.0 	 135.0
1375277221	 120.0 	 132.4
1375277821	 120.0 	 119.9
1375278421	 240.0 	 250.3
1375279021	 240.0 	 216.9
1375279621	 360.0 	 276.0
1375280221	 360.0 	 166.2
1375280821	 120.0 	 150.7
1375281421	 240.0 	 289.2
1375282021	 360.0 	 224.8
1375282621	 240.0 	 152.8
1375283221	 240.0 	 194.3
1375283821	 240.0 	 294.1
1375284421	 240.0 	 187.7
1375285021	 120.0 	 80.9
1375285621	 120.0 	 80.2
1375286221	 120.0 	 146.0
1375286821	 240.0 	 28.4
1375287421	 240.0 	 215.6
1375288021	 120.0 	 130.4
1375288621	 1200.0 	 178.5
1375289221	 480.0 	 392.2
1375289821	 360.0 	 297.4
1375290421	 360.0 	 239.1
1375291021	 360.0 	 283.9
1375291621	 360.0 	 237.9
1375292221	 360.0 	 175.6
1375292821	 480.0 	 114.5
1375293421	 480.0 	 113.8
1375294021	 480.0 	 164.2
1375294621	 480.0 	 268.7
1375295221	 240.0 	 157.1
1375295821	 1560.0 	 115.6
1375296421	 360.0 	 115.9
1375297021	 360.0 	 208.8
1375297621	 480.0 	 180.7
1375298221	 480.0 	 122.0
1375298821	 480.0 	 165.4
1375299421	 720.0 	 170.8
1375300021	 720.0 	 221.9
1375300621	 720.0 	 98.2
1375301221	 600.0 	 97.6
1375301821	 600.0 	 97.7
1375302421	 720.0 	 182.9
1375303021	 720.0 	 162.4
1375303621	 600.0 	 58.9
1375304221	 360.0 	 107.5
1375304821	 360.0 	 0.0
1375305421	 360.0 	 142.2
1375306021	 240.0 	 165.9
1375306621	 240.0 	 102.5
1375307221	 240.0 	 59.0
1375307821	 240.0 	 58.7
1375308421	 240.0 	 58.7
1375309021	 360.0 	 120.6
1375309621	 360.0 	 166.5
1375310221	 360.0 	 150.3
1375310821	 240.0 	 101.2
1375311421	 240.0 	 59.3
1375312021	 240.0 	 58.9
1375312621	 240.0 	 119.2
1375313221	 240.0 	 116.0
1375313821	 240.0 	 59.0
1375314421	 240.0 	 103.9
1375315021	 240.0 	 148.5
1375315621	 240.0 	 263.4
1375316221	 360.0 	 119.0
1375316821	 360.0 	 59.2
1375317421	 240.0 	 59.1
1375318021	 360.0 	 59.1
1375318621	 360.0 	 103.1
1375319221	 360.0 	 133.5
1375319821	 360.0 	 118.1
1375320421	 240.0 	 114.0
1375321021	 240.0 	 104.4
1375321621	 240.0 	 150.4
1375322221	 360.0 	 270.1
1375322821	 240.0 	 183.6
1375323421	 360.0 	 252.1
1375324021	 480.0 	 393.6
1375324621	 480.0 	 230.4
1375325221	 240.0 	 193.5
1375325821	 240.0 	 171.6
1375326421	 360.0 	 77.0
1375327021	 240.0 	 60.8
1375327621	 240.0 	 59.7
1375328221	 240.0 	 114.0
1375328821	 480.0 	 108.1
1375329421	 360.0 	 94.9
1375330021	 240.0 	 99.2
1375330621	 360.0 	 99.3
1375331221	 360.0 	 52.3
1375331821	 120.0 	 51.8
1375332421	 240.0 	 0.0
1375333021	 120.0 	 161.6
1375333621	 360.0 	 96.4
1375334221	 360.0 	 51.3
1375334821	 240.0 	 51.2
1375335421	 240.0 	 99.6
1375336021	 240.0 	 96.4
1375336621	 240.0 	 113.1
1375337221	 240.0 	 198.3
1375337821	 240.0 	 95.2
1375338421	 240.0 	 52.1
1375339021	 240.0 	 52.5
1375339621	 240.0 	 90.6
1375340221	 120.0 	 139.2
1375340821	 240.0 	 197.9
1375341421	 240.0 	 173.3
1375342021	 240.0 	 131.9
1375342621	 240.0 	 90.3
1375343221	 120.0 	 99.7
1375343821	 240.0 	 113.6
1375344421	 480.0 	 177.8
1375345021	 240.0 	 112.2
1375345621	 240.0 	 195.7
1375346221	 120.0 	 189.1
1375346821	 120.0 	 105.5
1375347421	 120.0 	 169.7
1375348021	 360.0 	 164.9
1375348621	 360.0 	 105.2
1375349221	 240.0 	 0.0
1375349821	 120.0 	 86.7
1375350421	 240.0 	 277.9
1375351021	 120.0 	 219.2
1375351621	 360.0 	 340.4
1375352221	 240.0 	 129.9
1375352821	 240.0 	 8.4
1375353421	 120.0 	 348.0
1375354021	 120.0 	 469.6
1375354621	 240.0 	 424.8
1375355221	 360.0 	 371.5
1375355821	 360.0 	 60.6
1375356421	 240.0 	 57.4
1375357021	 120.0 	 125.0
1375357621	 120.0 	 598.2
1375358221	 240.0 	 326.6
1375358821	 120.0 	 179.4
1375359421	 240.0 	 344.2
1375360021	 360.0 	 418.2
1375360621	 240.0 	 280.2
1375361221	 240.0 	 226.7
1375361821	 240.0 	 446.7
1375362421	 120.0 	 634.5
1375363021	 120.0 	 401.6
1375363621	 240.0 	 321.8
1375364221	 360.0 	 97.0
1375364821	 240.0 	 128.8
1375365421	 120.0 	 444.9
1375366021	 240.0 	 148.8
1375366621	 120.0 	 136.7
1375367221	 120.0 	 186.4
1375367821	 360.0 	 14.0
1375368421	 360.0 	 118.7
1375369021	 1080.0 	 118.6
1375369621	 960.0 	 0.0
1375370221	 960.0 	 106.5
1375370821	 1080.0 	 137.5
1375371421	 960.0 	 99.3
1375372021	 1200.0 	 98.8
1375372621	 1200.0 	 119.9
1375373221	 960.0 	 0.0
1375373821	 1200.0 	 123.1
1375374421	 1200.0 	 51.9
1375375021	 1200.0 	 118.0
1375375621	 4200.0 	 56.6
1375376221	 1440.0 	 51.3
1375376821	 1080.0 	 99.7
1375377421	 1080.0 	 205.6
1375378021	 1200.0 	 93.5
1375378621	 1200.0 	 57.3
1375379221	 1200.0 	 120.8
1375379821	 1200.0 	 115.4
1375380421	 1200.0 	 51.6
1375381021	 1320.0 	 98.7
1375381621	 3240.0 	 161.4
1375382221	 1080.0 	 162.4
1375382821	 360.0 	 98.2
1375383421	 360.0 	 52.0
1375384021	 360.0 	 0.0
1375384621	 360.0 	 65.1
1375385221	 600.0 	 167.1
1375385821	 480.0 	 101.1
1375386421	 720.0 	 362.8
1375387021	 840.0 	 199.8
1375387621	 720.0 	 108.7
1375388221	 480.0 	 105.2
1375388821	 360.0 	 168.9
1375389421	 240.0 	 160.4
1375390021	 360.0 	 59.4
1375390621	 360.0 	 59.0
1375391221	 360.0 	 29.6
1375391821	 240.0 	 120.9
1375392421	 360.0 	 59.4
1375393021	 240.0 	 152.2
1375393621	 240.0 	 119.6
1375394221	 360.0 	 122.4
1375394821	 360.0 	 118.2
1375395421	 240.0 	 59.5
1375396021	 480.0 	 59.3
1375396621	 360.0 	 147.9
1375397221	 240.0 	 165.4
1375397821	 240.0 	 167.0
1375398421	 240.0 	 107.3
1375399021	 360.0 	 105.0
1375399621	 240.0 	 59.8
1375400221	 360.0 	 165.4
1375400821	 240.0 	 101.8
1375401421	 240.0 	 59.0
1375402021	 240.0 	 59.0
1375402621	 240.0 	 167.3
1375403221	 360.0 	 165.7
1375403821	 480.0 	 106.1
1375404421	 240.0 	 104.1
1375405021	 240.0 	 59.0
1375405621	 240.0 	 140.8
1375406221	 240.0 	 118.2
1375406821	 240.0 	 59.1
1375407421	 360.0 	 59.1
